wdNumber,docNumber,lease,category,amount,periodStart,periodEnd,submittedDate,unit,comment,company,supplier,arrangement,invoicing
SINV-347463,64478,1016-036,Credit,"($5,241.68)",2025-09-01,2025-09-30,2025-09-15,TMD180-678,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,Net-30
SINV-347015,64468,1016-036,Rental,"($3,358.38)",2025-09-01,2025-09-30,2025-09-12,TMD180-678,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,Net-30
SINV-348011,64502,1005-01-007,Rental,"$4,408.40",2025-10-01,2025-10-31,2025-09-17,TMD180-526,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-348206,64752,1005-071,Rental,"$3,616.76",2025-10-01,2025-10-31,2025-09-18,TMD180-801,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-348436,65019,1005-01-008,Rental,$200.00,2025-10-01,2025-10-31,2025-09-18,XPR512,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-354648,RI19146,20066-01,Rental,"$3,034.59",2025-10-01,2025-10-31,2025-10-15,5234,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-354648,RI19146,20066-01,Rental,"$3,034.59",2025-10-01,2025-10-31,2025-10-15,100133,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-354648,RI19146,20066-01,Rental,"$3,034.59",2025-10-01,2025-10-31,2025-10-15,100135,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-354648,RI19146,20066-01,Rental,"$3,034.59",2025-10-01,2025-10-31,2025-10-15,100136,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-354648,RI19146,20066-01,Rental,"$3,034.59",2025-10-01,2025-10-31,2025-10-15,100137,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-354648,RI19146,20066-01,Rental,"$3,034.59",2025-10-01,2025-10-31,2025-10-15,100138,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-354648,RI19146,20066-01,Rental,"$3,034.59",2025-10-01,2025-10-31,2025-10-15,100139,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-354648,RI19146,20066-01,Rental,"$3,034.59",2025-10-01,2025-10-31,2025-10-15,100140,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-354648,RI19146,20066-01,Rental,"$3,034.59",2025-10-01,2025-10-31,2025-10-15,100141,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-354648,RI19146,20066-01,Rental,"$3,034.59",2025-10-01,2025-10-31,2025-10-15,100142,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-354648,RI19146,20066-01,Rental,"$3,034.59",2025-10-01,2025-10-31,2025-10-15,100143,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357466,4004572941,50406105-10000372712,Rental,$949.64,2025-10-01,2025-10-31,27/10/2025,8FGC70U-20096,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,First of the Month
SINV-357468,4004572872,50345992-10000326006,Rental,$924.75,2025-10-01,2025-10-31,27/10/2025,8FGC70U-11073,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,First of the Month
SINV-343972,RI18249,20066-01,Rental,"$6,555.37",2025-09-01,2025-09-30,2025-09-02,2078,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-350991,RI18952,TA-1001,Rental,$652.00,2025-10-01,2025-10-31,2025-09-30,TA-1001,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-351014,RI18665,20038-04,Rental,"$9,214.54",2025-10-01,2025-10-31,2025-09-30,1839,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-343972,RI18249,20066-01,Rental,"$6,555.37",2025-09-01,2025-09-30,2025-09-02,100134,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-343062,RT00757307,2113-001,Rental,"$6,713.36",2025-10-01,2025-10-31,2025-09-05,M1574,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-343062,RT00757307,2113-001,Rental,"$6,713.36",2025-10-01,2025-10-31,2025-09-05,85618,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-343062,RT00757307,2113-001,Rental,"$6,713.36",2025-10-01,2025-10-31,2025-09-05,85617,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-343062,RT00757307,2113-001,Rental,"$6,713.36",2025-10-01,2025-10-31,2025-09-05,85609,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-343062,RT00757307,2113-001,Rental,"$6,713.36",2025-10-01,2025-10-31,2025-09-05,85619,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-342284,RT00756802,2120-002,Rental,"$1,971.81",2025-10-01,2025-10-31,2025-08-27,H187V02151N,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-342284,RT00756802,2120-002,Rental,"$1,971.81",2025-10-01,2025-10-31,2025-08-27,H187V02152N,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-342284,RT00756802,2120-002,Rental,"$1,971.81",2025-10-01,2025-10-31,2025-08-27,H187V02153N,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-342284,RT00756802,2120-002,Rental,"$1,971.81",2025-10-01,2025-10-31,2025-08-27,G024V02279N,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-342288,RT00756801,2120-003,Rental,"$4,859.48",2025-10-01,2025-10-31,2025-08-27,G024V04693V,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-342288,RT00756801,2120-003,Rental,"$4,859.48",2025-10-01,2025-10-31,2025-08-27,G024V04703V,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-342288,RT00756801,2120-003,Rental,"$4,859.48",2025-10-01,2025-10-31,2025-08-27,G024V04704V,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-342288,RT00756801,2120-003,Rental,"$4,859.48",2025-10-01,2025-10-31,2025-08-27,G024V04705V,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-351298,12138,B25023014,Rental,"$2,859.88",2025-10-01,2025-10-31,2025-09-30,B25023014,,AGI Ground Inc,"Charter America Holdings, Inc.",Regular,First of the Month
SINV-351945,12208,B120022005,Credit,"($8,859.15)",2025-10-01,2025-10-31,2025-10-03,B120022005,,AGI Cargo LLC,"Charter America Holdings, Inc.",Regular,First of the Month
SINV-356392,592251163,100-10149558,Rental,"$3,617.45",2025-10-01,2025-10-31,2025-10-22,10149558_1,,AGI Cargo LLC,"De Lage Landen Financial Services, Inc",Regular,First of the Month
SINV-356392,592251163,100-10149558,Rental,"$3,617.45",2025-10-01,2025-10-31,2025-10-22,10149558_2,,AGI Cargo LLC,"De Lage Landen Financial Services, Inc",Regular,First of the Month
SINV-356392,592251163,100-10149558,Rental,"$3,617.45",2025-10-01,2025-10-31,2025-10-22,10149558_3,,AGI Cargo LLC,"De Lage Landen Financial Services, Inc",Regular,First of the Month
SINV-354618,RCM001375,20066-01,Credit,"($3,520.78)",2025-09-01,2025-09-30,2025-10-15,100133,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-354618,RCM001375,20066-01,Credit,"($3,520.78)",2025-09-01,2025-09-30,2025-10-15,2078,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-343066,RT00757308,2113-002,Rental,"$1,170.78",2025-10-01,2025-10-31,2025-08-29,88727,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-343066,RT00757308,2113-002,Rental,"$1,170.78",2025-10-01,2025-10-31,2025-08-29,88728,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-352646,6424108385-16,6424108385,Rental,"$1,326.45",2025-09-05,2025-10-02,2025-10-06,FGA0R179001235,,AGI Cargo LLC,Wolter Inc,Regular,Net-30
SINV-352647,6424108384-16,6424108384,Rental,"$2,652.90",2025-09-04,2025-10-01,2025-10-06,A11319J00036,,AGI Cargo LLC,Wolter Inc,Regular,Net-30
SINV-352647,6424108384-16,6424108384,Rental,"$2,652.90",2025-09-04,2025-10-01,2025-10-06,A11319M00016,,AGI Cargo LLC,Wolter Inc,Regular,Net-30
SINV-353007,6425108837-6,6425108837,Rental,"$1,314.50",2025-09-02,2025-09-29,2025-10-07,A11319M00352,,AGI Cargo LLC,Wolter Inc,Regular,Net-30
SINV-357454,RI19529,1623,Rental,1477.61,2025-11-15,2025-12-14,2025-10-27,2056,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,Net-30
SINV-358570,RT00763668,2113-001,Rental,6713.36,2025-11-01,11/30/225,2025-10-30,85609,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-357461,RI19168,1634,Rental,2133.54,2025-11-01,2025-11-30,2025-10-27,351,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-357457,RI19169,1667,Rental,1348.26,2025-11-01,2025-11-30,2025-10-27,2058,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-356393,592633369,100-10149558,Rental,3617.45,2025-11-01,2025-11-30,2025-10-22,10149558_1,,AGI Cargo LLC,"De Lage Landen Financial Services, Inc",Regular,First of the Month
SINV-356393,592633369,100-10149558,Rental,3617.45,2025-11-01,2025-11-30,2025-10-22,10149558_2,,AGI Cargo LLC,"De Lage Landen Financial Services, Inc",Regular,First of the Month
SINV-356393,592633369,100-10149558,Rental,3617.45,2025-11-01,2025-11-30,2025-10-22,10149558_3,,AGI Cargo LLC,"De Lage Landen Financial Services, Inc",Regular,First of the Month
SINV-357928,RI19306,20038-02,Rental,5674.7,2025-11-01,2025-11-30,2025-10-28,100064,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357928,RI19306,20038-02,Rental,5674.7,2025-11-01,2025-11-30,2025-10-28,100065,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357899,RI19307,20038-03,Rental,2135.91,2025-11-01,2025-11-30,2025-10-28,100063,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357902,RI19308,20038-04,Rental,9214.54,2025-11-01,2025-11-30,2025-10-28,1839,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357906,RI19309,20038-05,Rental,2165.88,2025-11-01,2025-11-30,2025-10-28,100077,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357909,RI19310,20038-06,Rental,11350.15,2025-11-01,2025-11-30,2025-10-28,100083,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357918,RI19311,20038-08,Rental,6113.9,2025-11-01,2025-11-30,2025-10-28,100084,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357918,RI19311,20038-08,Rental,6113.9,2025-11-01,2025-11-30,2025-10-28,100085,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357920,RI19312,20038-10,Rental,13889.1,2025-11-01,2025-11-30,2025-10-28,100092,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357920,RI19312,20038-10,Rental,13889.1,2025-11-01,2025-11-30,2025-10-28,100096,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357921,RI19313,20038-11,Rental,4749.82,2025-11-01,2025-11-30,2025-10-28,100097,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357923,RI19314,20038-12,Rental,13614.05,2025-11-01,2025-11-30,2025-10-28,100156,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357924,RI19315,20038-14,Rental,9214.54,2025-11-01,2025-11-30,2025-10-28,100109,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357925,RI19316,20038-15,Rental,2288.57,2025-11-01,2025-11-30,2025-10-28,100118,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357926,RI19317,20038-16,Rental,2166.65,2025-11-01,2025-11-30,2025-10-28,100161,,AGI Cargo LLC,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358061,RI19342,20066-01,Rental,3034.59,2025-11-01,2025-11-30,2025-10-29,100133,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358061,RI19342,20066-01,Rental,3034.59,2025-11-01,2025-11-30,2025-10-29,100135,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358061,RI19342,20066-01,Rental,3034.59,2025-11-01,2025-11-30,2025-10-29,100136,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358061,RI19342,20066-01,Rental,3034.59,2025-11-01,2025-11-30,2025-10-29,100137,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358061,RI19342,20066-01,Rental,3034.59,2025-11-01,2025-11-30,2025-10-29,100138,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358061,RI19342,20066-01,Rental,3034.59,2025-11-01,2025-11-30,2025-10-29,100139,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358061,RI19342,20066-01,Rental,3034.59,2025-11-01,2025-11-30,2025-10-29,100140,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358061,RI19342,20066-01,Rental,3034.59,2025-11-01,2025-11-30,2025-10-29,100141,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358061,RI19342,20066-01,Rental,3034.59,2025-11-01,2025-11-30,2025-10-29,100142,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358061,RI19342,20066-01,Rental,3034.59,2025-11-01,2025-11-30,2025-10-29,100143,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-357407,RCM001385,20066-01,Credit,-974.58,2025-11-01,2025-11-30,2025-10-27,2078,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358061,RI19342,20066-01,Rental,3034.59,2025-11-01,2025-11-30,2025-10-29,5234,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358041,RI19343,20066-02,Rental,1941.48,2025-11-01,2025-11-30,2025-10-29,100144,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,Net-30
SINV-358041,RI19343,20066-02,Rental,1941.48,2025-11-01,2025-11-30,2025-10-29,100145,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,Net-30
SINV-358041,RI19343,20066-02,Rental,1941.48,2025-11-01,2025-11-30,2025-10-29,100146,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,Net-30
SINV-358051,RI19344,20066-03,Rental,2546.2,2025-11-01,2025-11-30,2025-10-29,100147,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358057,RI19345,20066-05,Rental,2241.09,2025-11-01,2025-11-30,2025-10-29,100119,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358058,RI19346,20066-06,Rental,5321.83,2025-11-01,2025-11-30,2025-10-29,100292,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358603,RI19385,20088-01,Rental,5660,2025-11-01,2025-11-30,2025-10-30,100157,,AGI Ground Inc,Fortbrand Services LLC Main-US,Seasonal,Net-30
SINV-358607,RI19389,20088-05,Rental,1848.12,2025-11-01,2025-11-30,2025-10-30,100114,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358609,RI19390,20088-06,Rental,5921.95,2025-11-01,2025-11-30,2025-10-30,5151,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358609,RI19390,20088-06,Rental,5921.95,2025-11-01,2025-11-30,2025-10-30,5167,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358609,RI19390,20088-06,Rental,5921.95,2025-11-01,2025-11-30,2025-10-30,5184,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358609,RI19390,20088-06,Rental,5921.95,2025-11-01,2025-11-30,2025-10-30,5220,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358609,RI19390,20088-06,Rental,5921.95,2025-11-01,2025-11-30,2025-10-30,5224,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358609,RI19390,20088-06,Rental,5921.95,2025-11-01,2025-11-30,2025-10-30,5228,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358609,RI19390,20088-06,Rental,5921.95,2025-11-01,2025-11-30,2025-10-30,5245,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358612,RI19396,20088-12,Rental,2193.5,2025-11-01,2025-11-30,2025-10-30,100418,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358612,RI19396,20088-12,Rental,2193.5,2025-11-01,2025-11-30,2025-10-30,100419,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358613,RI19397,20088-13,Rental,3321,2025-11-01,2025-11-30,2025-10-30,100420,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358613,RI19397,20088-13,Rental,3321,2025-11-01,2025-11-30,2025-10-30,100421,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358613,RI19397,20088-13,Rental,3321,2025-11-01,2025-11-30,2025-10-30,100422,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358626,RI19398,20088-14,Rental,2337.95,2025-11-01,2025-11-30,2025-10-30,100438,,AGI Ground Inc,Fortbrand Services LLC Main-US,Regular,First of the Month
SINV-358589,RI19402,20088-18,Rental,10985.3,2025-11-01,2025-11-30,2025-10-30,101603,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358589,RI19402,20088-18,Rental,10985.3,2025-11-01,2025-11-30,2025-10-30,101606,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358589,RI19402,20088-18,Rental,10985.3,2025-11-01,2025-11-30,2025-10-30,101607,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358589,RI19402,20088-18,Rental,10985.3,2025-11-01,2025-11-30,2025-10-30,101608,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358589,RI19402,20088-18,Rental,10985.3,2025-11-01,2025-11-30,2025-10-30,101614,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358589,RI19402,20088-18,Rental,10985.3,2025-11-01,2025-11-30,2025-10-30,101615,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-358570,RT00763668,2113-001,Rental,6713.36,2025-11-01,2025-11-30,2025-10-30,85617,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-358570,RT00763668,2113-001,Rental,6713.36,2025-11-01,2025-11-30,2025-10-30,85618,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-358570,RT00763668,2113-001,Rental,6713.36,2025-11-01,2025-11-30,2025-10-30,85619,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-358570,RT00763668,2113-001,Rental,6713.36,2025-11-01,2025-11-30,2025-10-30,M1574,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-358572,RT00763669,2113-002,Rental,1170.78,2025-11-01,2025-11-30,2025-10-30,88727,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-358572,RT00763669,2113-002,Rental,1170.78,2025-11-01,2025-11-30,2025-10-30,88728,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-358569,RT00763168,2120-002,Rental,1971.81,2025-11-01,2025-11-30,2025-10-30,G024V02279N,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-358569,RT00763168,2120-002,Rental,1971.81,2025-11-01,2025-11-30,2025-10-30,H187V02151N,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-358569,RT00763168,2120-002,Rental,1971.81,2025-11-01,2025-11-30,2025-10-30,H187V02152N,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-358569,RT00763168,2120-002,Rental,1971.81,2025-11-01,2025-11-30,2025-10-30,H187V02153N,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-352123,RT00763167,2120-003,Rental,4859.48,2025-11-01,2025-11-30,2025-10-03,G024V04693V,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-352123,RT00763167,2120-003,Rental,4859.48,2025-11-01,2025-11-30,2025-10-03,G024V04703V,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-352123,RT00763167,2120-003,Rental,4859.48,2025-11-01,2025-11-30,2025-10-03,G024V04704V,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-352123,RT00763167,2120-003,Rental,4859.48,2025-11-01,2025-11-30,2025-10-03,G024V04705V,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-357473,4004572717,50380499-10000353912,Rental,8263.78,2025-11-01,2025-11-30,2025-10-27,8FGCU25-06471,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-357473,4004572717,50380499-10000353913,Rental,8263.78,2025-11-01,2025-11-30,2025-10-27,8FGCU25-06470,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
